# unix_time,cycles_done,cur_path,paths_total,pending_total,pending_favs,map_size,unique_crashes,unique_hangs,max_depth,execs_per_sec,valid_inputs,invalid_inputs,valid_cov,all_covered_probes,valid_covered_probes
1670569378,0,0,1,0,0,0.01%,0,0,0,0.33,1,0,0.01%,4,4
1670569379,0,0,1,0,0,0.01%,1,0,0,76.67,22,2,0.01%,4,4
1670569379,0,0,1,0,0,0.01%,1,0,0,190,77,4,0.01%,4,4
1670569379,0,0,1,0,0,0.01%,1,0,0,203.33,137,5,0.01%,4,4
1670569380,0,0,1,0,0,0.01%,1,0,0,213.33,196,10,0.01%,4,4
1670569380,0,0,1,0,0,0.01%,1,0,0,211.92,258,12,0.01%,4,4
1670569380,0,0,1,0,0,0.01%,1,0,0,216.67,320,15,0.01%,4,4
1670569381,0,0,1,0,0,0.01%,1,0,0,256.67,395,17,0.01%,4,4
1670569381,0,0,1,0,0,0.01%,1,0,0,175.9,445,21,0.01%,4,4
1670569381,0,0,1,0,0,0.01%,1,0,0,250,519,23,0.01%,4,4
1670569381,0,0,1,0,0,0.01%,1,0,0,236.67,589,24,0.01%,4,4
1670569382,0,0,1,0,0,0.01%,1,0,0,192.69,646,25,0.01%,4,4
1670569382,0,0,1,0,0,0.01%,1,0,0,203.33,705,27,0.01%,4,4
1670569382,0,0,1,0,0,0.01%,1,0,0,265.78,782,30,0.01%,4,4
1670569383,0,0,1,0,0,0.01%,1,0,0,266.67,861,31,0.01%,4,4
1670569383,0,0,1,0,0,0.01%,1,0,0,250,935,33,0.01%,4,4
1670569383,1,0,1,0,0,0.01%,1,0,0,275.75,1014,37,0.01%,4,4
1670569384,1,0,1,0,0,0.01%,1,0,0,214.29,1079,38,0.01%,4,4
1670569384,1,0,1,0,0,0.01%,1,0,0,256.67,1153,41,0.01%,4,4
1670569384,1,0,1,0,0,0.01%,1,0,0,231.79,1218,46,0.01%,4,4
1670569385,1,0,1,0,0,0.01%,1,0,0,210.68,1286,49,0.01%,4,4
1670569385,1,0,1,0,0,0.01%,1,0,0,66.67,1305,50,0.01%,4,4
1670569385,1,0,1,0,0,0.01%,1,0,0,124.59,1342,51,0.01%,4,4
1670569385,1,0,1,0,0,0.01%,1,0,0,107.84,1373,53,0.01%,4,4
1670569386,1,0,1,0,0,0.01%,1,0,0,110,1403,56,0.01%,4,4
1670569386,1,0,1,0,0,0.01%,1,0,0,73.33,1425,56,0.01%,4,4
1670569386,1,0,1,0,0,0.01%,1,0,0,146.67,1468,57,0.01%,4,4
1670569387,1,0,1,0,0,0.01%,1,0,0,133.33,1505,60,0.01%,4,4
1670569387,1,0,1,0,0,0.01%,1,0,0,195.36,1558,66,0.01%,4,4
1670569387,1,0,1,0,0,0.01%,1,0,0,228.48,1625,68,0.01%,4,4
1670569388,1,0,1,0,0,0.01%,1,0,0,183.01,1679,70,0.01%,4,4
1670569388,1,0,1,0,0,0.01%,1,0,0,105.43,1712,70,0.01%,4,4
1670569388,1,0,1,0,0,0.01%,1,0,0,115.99,1745,74,0.01%,4,4
1670569389,1,0,1,0,0,0.01%,1,0,0,185.06,1801,75,0.01%,4,4
1670569389,1,0,1,0,0,0.01%,1,0,0,110,1833,76,0.01%,4,4
1670569389,1,0,1,0,0,0.01%,1,0,0,152.32,1878,77,0.01%,4,4
1670569389,1,0,1,0,0,0.01%,1,0,0,93.33,1905,78,0.01%,4,4
1670569390,2,0,1,0,0,0.01%,1,0,0,106.67,1937,78,0.01%,4,4
1670569390,2,0,1,0,0,0.01%,1,0,0,168.87,1987,79,0.01%,4,4
1670569390,2,0,1,0,0,0.01%,1,0,0,161.72,2036,79,0.01%,4,4
1670569391,2,0,1,0,0,0.01%,1,0,0,225.17,2099,84,0.01%,4,4
1670569391,2,0,1,0,0,0.01%,1,0,0,192.93,2159,84,0.01%,4,4
1670569391,2,0,1,0,0,0.01%,1,0,0,156.15,2205,85,0.01%,4,4
1670569392,2,0,1,0,0,0.01%,1,0,0,96.35,2233,86,0.01%,4,4
1670569392,2,0,1,0,0,0.01%,1,0,0,93.33,2261,86,0.01%,4,4
1670569392,2,0,1,0,0,0.01%,1,0,0,111.78,2296,88,0.01%,4,4
1670569392,2,0,1,0,0,0.01%,1,0,0,95.54,2326,88,0.01%,4,4
1670569393,2,0,1,0,0,0.01%,1,0,0,135.92,2364,92,0.01%,4,4
1670569393,2,0,1,0,0,0.01%,1,0,0,90.32,2389,95,0.01%,4,4
1670569393,2,0,1,0,0,0.01%,1,0,0,50.96,2405,95,0.01%,4,4
1670569394,2,0,1,0,0,0.01%,1,0,0,174.34,2456,97,0.01%,4,4
1670569394,2,0,1,0,0,0.01%,1,0,0,75.16,2478,98,0.01%,4,4
1670569394,2,0,1,0,0,0.01%,1,0,0,223.33,2538,105,0.01%,4,4
1670569395,2,0,1,0,0,0.01%,1,0,0,202.57,2599,107,0.01%,4,4
1670569395,2,0,1,0,0,0.01%,1,0,0,156.15,2644,109,0.01%,4,4
1670569395,2,0,1,0,0,0.01%,1,0,0,200,2702,111,0.01%,4,4
1670569396,2,0,1,0,0,0.01%,1,0,0,198.68,2758,115,0.01%,4,4
1670569396,2,0,1,0,0,0.01%,1,0,0,24.24,2766,115,0.01%,4,4
1670569396,2,0,1,0,0,0.01%,1,0,0,2.67,2767,115,0.01%,4,4
1670569397,2,0,1,0,0,0.01%,1,0,0,1.63,2768,115,0.01%,4,4
1670569397,2,0,1,0,0,0.01%,1,0,0,30.49,2777,116,0.01%,4,4
1670569397,2,0,1,0,0,0.01%,1,0,0,78.69,2801,116,0.01%,4,4
1670569398,2,0,1,0,0,0.01%,1,0,0,80,2824,117,0.01%,4,4
1670569398,2,0,1,0,0,0.01%,1,0,0,101.97,2854,118,0.01%,4,4
1670569398,3,0,1,0,0,0.01%,1,0,0,103.03,2885,121,0.01%,4,4
1670569399,3,0,1,0,0,0.01%,1,0,0,145.7,2929,121,0.01%,4,4
1670569399,3,0,1,0,0,0.01%,1,0,0,2.67,2930,121,0.01%,4,4
1670569399,3,0,1,0,0,0.01%,1,0,0,150.33,2973,124,0.01%,4,4
1670569400,3,0,1,0,0,0.01%,1,0,0,223.3,3040,126,0.01%,4,4
1670569400,3,0,1,0,0,0.01%,1,0,0,217.82,3102,130,0.01%,4,4
1670569400,3,0,1,0,0,0.01%,1,0,0,213.82,3161,136,0.01%,4,4
1670569401,3,0,1,0,0,0.01%,1,0,0,303.33,3250,138,0.01%,4,4
1670569401,3,0,1,0,0,0.01%,1,0,0,259.14,3323,143,0.01%,4,4
1670569401,3,0,1,0,0,0.01%,1,0,0,143.31,3366,145,0.01%,4,4
1670569402,3,0,1,0,0,0.01%,1,0,0,2.4,3367,145,0.01%,4,4
1670569402,3,0,1,0,0,0.01%,1,0,0,248.39,3439,150,0.01%,4,4
1670569402,3,0,1,0,0,0.01%,1,0,0,160,3486,151,0.01%,4,4
1670569403,3,0,1,0,0,0.01%,1,0,0,112.96,3520,151,0.01%,4,4
1670569403,3,0,1,0,0,0.01%,1,0,0,2.1,3521,151,0.01%,4,4
1670569404,3,0,1,0,0,0.01%,1,0,0,1.13,3522,151,0.01%,4,4
1670569404,3,0,1,0,0,0.01%,1,0,0,67.28,3544,151,0.01%,4,4
1670569405,3,0,1,0,0,0.01%,1,0,0,62.67,3566,152,0.01%,4,4
1670569405,3,0,1,0,0,0.01%,1,0,0,128.29,3603,154,0.01%,4,4
1670569405,3,0,1,0,0,0.01%,1,0,0,149.35,3648,155,0.01%,4,4
1670569406,3,0,1,0,0,0.01%,1,0,0,125,3685,156,0.01%,4,4
1670569406,3,0,1,0,0,0.01%,1,0,0,169.44,3736,156,0.01%,4,4
1670569406,3,0,1,0,0,0.01%,1,0,0,211.92,3797,159,0.01%,4,4
1670569406,4,0,1,0,0,0.01%,1,0,0,145.11,3843,159,0.01%,4,4
1670569407,4,0,1,0,0,0.01%,1,0,0,163.4,3891,161,0.01%,4,4
1670569407,4,0,1,0,0,0.01%,1,0,0,114.11,3929,161,0.01%,4,4
1670569407,4,0,1,0,0,0.01%,1,0,0,109.63,3960,163,0.01%,4,4
1670569408,4,0,1,0,0,0.01%,1,0,0,112.58,3992,165,0.01%,4,4
1670569408,4,0,1,0,0,0.01%,1,0,0,99.01,4021,166,0.01%,4,4
1670569408,4,0,1,0,0,0.01%,1,0,0,33.33,4031,166,0.01%,4,4
1670569409,4,0,1,0,0,0.01%,1,0,0,105.61,4062,167,0.01%,4,4
1670569409,4,0,1,0,0,0.01%,1,0,0,56.48,4079,167,0.01%,4,4
1670569409,4,0,1,0,0,0.01%,1,0,0,156.35,4124,170,0.01%,4,4
1670569410,4,0,1,0,0,0.01%,1,0,0,94.8,4154,171,0.01%,4,4
1670569410,4,0,1,0,0,0.01%,1,0,0,89.11,4181,171,0.01%,4,4
1670569410,4,0,1,0,0,0.01%,1,0,0,70,4202,171,0.01%,4,4
1670569410,4,0,1,0,0,0.01%,1,0,0,76.16,4223,173,0.01%,4,4
1670569411,4,0,1,0,0,0.01%,1,0,0,141.91,4266,173,0.01%,4,4
1670569411,4,0,1,0,0,0.01%,1,0,0,218.24,4328,178,0.01%,4,4
1670569412,4,0,1,0,0,0.01%,1,0,0,0.87,4329,178,0.01%,4,4
1670569413,4,0,1,0,0,0.01%,1,0,0,7.13,4332,178,0.01%,4,4
1670569413,4,0,1,0,0,0.01%,1,0,0,42.9,4344,179,0.01%,4,4
1670569413,4,0,1,0,0,0.01%,1,0,0,3.03,4345,179,0.01%,4,4
1670569414,4,0,1,0,0,0.01%,1,0,0,58.06,4362,180,0.01%,4,4
1670569414,4,0,1,0,0,0.01%,1,0,0,1.23,4363,180,0.01%,4,4
1670569415,4,0,1,0,0,0.01%,1,0,0,2.15,4364,180,0.01%,4,4
1670569415,4,0,1,0,0,0.01%,1,0,0,106.67,4394,182,0.01%,4,4
1670569415,4,0,1,0,0,0.01%,1,0,0,123.33,4431,182,0.01%,4,4
1670569416,4,0,1,0,0,0.01%,1,0,0,67.96,4452,182,0.01%,4,4
1670569416,4,0,1,0,0,0.01%,1,0,0,105.26,4482,184,0.01%,4,4
1670569416,4,0,1,0,0,0.01%,1,0,0,142.86,4525,184,0.01%,4,4
1670569417,4,0,1,0,0,0.01%,1,0,0,56.67,4542,184,0.01%,4,4
1670569417,4,0,1,0,0,0.01%,1,0,0,132.91,4584,184,0.01%,4,4
1670569417,4,0,1,0,0,0.01%,1,0,0,121.5,4622,185,0.01%,4,4
1670569418,4,0,1,0,0,0.01%,1,0,0,3.3,4623,185,0.01%,4,4
1670569418,4,0,1,0,0,0.01%,1,0,0,2.04,4624,185,0.01%,4,4
1670569418,4,0,1,0,0,0.01%,1,0,0,192.69,4679,188,0.01%,4,4
1670569419,4,0,1,0,0,0.01%,1,0,0,86.09,4704,189,0.01%,4,4
1670569419,4,0,1,0,0,0.01%,1,0,0,172.76,4752,193,0.01%,4,4
1670569419,4,0,1,0,0,0.01%,1,0,0,166.11,4797,198,0.01%,4,4
1670569420,5,0,1,0,0,0.01%,1,0,0,73.09,4817,200,0.01%,4,4
1670569420,5,0,1,0,0,0.01%,1,0,0,156.15,4860,204,0.01%,4,4
1670569420,5,0,1,0,0,0.01%,1,0,0,178.81,4911,207,0.01%,4,4
1670569420,5,0,1,0,0,0.01%,1,0,0,229.24,4977,210,0.01%,4,4
1670569421,5,0,1,0,0,0.01%,1,0,0,186.67,5028,215,0.01%,4,4
1670569421,5,0,1,0,0,0.01%,1,0,0,153.35,5075,216,0.01%,4,4
1670569421,5,0,1,0,0,0.01%,1,0,0,56.11,5092,216,0.01%,4,4
1670569422,5,0,1,0,0,0.01%,1,0,0,83.33,5115,218,0.01%,4,4
1670569422,5,0,1,0,0,0.01%,1,0,0,57.58,5134,218,0.01%,4,4
1670569422,5,0,1,0,0,0.01%,1,0,0,135.31,5171,222,0.01%,4,4
1670569423,5,0,1,0,0,0.01%,1,0,0,48.86,5186,222,0.01%,4,4
1670569423,5,0,1,0,0,0.01%,1,0,0,30,5195,222,0.01%,4,4
1670569423,5,0,1,0,0,0.01%,1,0,0,180,5247,224,0.01%,4,4
1670569424,5,0,1,0,0,0.01%,1,0,0,253.33,5318,229,0.01%,4,4
1670569424,5,0,1,0,0,0.01%,1,0,0,199.34,5377,230,0.01%,4,4
1670569424,5,0,1,0,0,0.01%,1,0,0,202.66,5433,235,0.01%,4,4
1670569424,5,0,1,0,0,0.01%,1,0,0,228.01,5498,240,0.01%,4,4
1670569425,5,0,1,0,0,0.01%,1,0,0,249.17,5569,244,0.01%,4,4
1670569425,5,0,1,0,0,0.01%,1,0,0,246.67,5641,246,0.01%,4,4
1670569425,5,0,1,0,0,0.01%,1,0,0,233.33,5710,247,0.01%,4,4
1670569426,6,0,1,0,0,0.01%,1,0,0,192.69,5767,248,0.01%,4,4
1670569426,6,0,1,0,0,0.01%,1,0,0,253.29,5842,250,0.01%,4,4
1670569426,6,0,1,0,0,0.01%,1,0,0,198.05,5900,253,0.01%,4,4
1670569427,6,0,1,0,0,0.01%,1,0,0,135.05,5940,255,0.01%,4,4
1670569427,6,0,1,0,0,0.01%,1,0,0,9.71,5943,255,0.01%,4,4
1670569427,6,0,1,0,0,0.01%,1,0,0,86.82,5970,255,0.01%,4,4
1670569428,6,0,1,0,0,0.01%,1,0,0,42.9,5983,255,0.01%,4,4
1670569428,6,0,1,0,0,0.01%,1,0,0,35.6,5994,255,0.01%,4,4
1670569428,6,0,1,0,0,0.01%,1,0,0,92.11,6021,256,0.01%,4,4
1670569428,6,0,1,0,0,0.01%,1,0,0,153.33,6066,257,0.01%,4,4
1670569429,6,0,1,0,0,0.01%,1,0,0,3.13,6067,257,0.01%,4,4
1670569429,6,0,1,0,0,0.01%,1,0,0,26.14,6074,258,0.01%,4,4
1670569432,6,0,1,0,0,0.01%,1,0,0,0.4,6075,258,0.01%,4,4
1670569433,6,0,1,0,0,0.01%,1,0,0,0.69,6076,258,0.01%,4,4
1670569433,6,0,1,0,0,0.01%,1,0,0,25.35,6085,258,0.01%,4,4
1670569434,6,0,1,0,0,0.01%,1,0,0,1.39,6086,258,0.01%,4,4
1670569434,6,0,1,0,0,0.01%,1,0,0,33.11,6096,258,0.01%,4,4
1670569435,6,0,1,0,0,0.01%,1,0,0,130.99,6135,260,0.01%,4,4
1670569435,6,0,1,0,0,0.01%,1,0,0,80,6160,261,0.01%,4,4
1670569435,6,0,1,0,0,0.01%,1,0,0,2.99,6161,261,0.01%,4,4
1670569436,6,0,1,0,0,0.01%,1,0,0,19.61,6167,261,0.01%,4,4
1670569436,6,0,1,0,0,0.01%,1,0,0,131.66,6207,263,0.01%,4,4
1670569436,6,0,1,0,0,0.01%,1,0,0,8.66,6211,263,0.01%,4,4
1670569437,6,0,1,0,0,0.01%,1,0,0,102.8,6241,266,0.01%,4,4
1670569437,6,0,1,0,0,0.01%,1,0,0,73.09,6263,266,0.01%,4,4
1670569437,6,0,1,0,0,0.01%,1,0,0,26.83,6274,266,0.01%,4,4
1670569438,6,0,1,0,0,0.01%,1,0,0,1.28,6275,266,0.01%,4,4
1670569439,6,0,1,0,0,0.01%,1,0,0,41.94,6288,266,0.01%,4,4
1670569439,6,0,1,0,0,0.01%,1,0,0,41.94,6301,266,0.01%,4,4
1670569439,6,0,1,0,0,0.01%,1,0,0,24.62,6314,266,0.01%,4,4
1670569442,6,0,1,0,0,0.01%,1,0,0,0.38,6315,266,0.01%,4,4
1670569443,6,0,1,0,0,0.01%,1,0,0,22.26,6327,266,0.01%,4,4
1670569443,6,0,1,0,0,0.01%,1,0,0,5.7,6329,266,0.01%,4,4
1670569444,6,0,1,0,0,0.01%,1,0,0,1.29,6330,266,0.01%,4,4
1670569444,6,0,1,0,0,0.01%,1,0,0,17.03,6337,266,0.01%,4,4
1670569444,6,0,1,0,0,0.01%,1,0,0,29.57,6347,267,0.01%,4,4
1670569445,6,0,1,0,0,0.01%,1,0,0,6.16,6350,267,0.01%,4,4
1670569445,6,0,1,0,0,0.01%,1,0,0,10.89,6355,267,0.01%,4,4
1670569448,6,0,1,0,0,0.01%,1,0,0,0.46,6356,267,0.01%,4,4
1670569448,6,0,1,0,0,0.01%,1,0,0,1.41,6357,267,0.01%,4,4
1670569449,6,0,1,0,0,0.01%,1,0,0,14.53,6361,268,0.01%,4,4
1670569449,6,0,1,0,0,0.01%,1,0,0,1.52,6362,268,0.01%,4,4
1670569450,6,0,1,0,0,0.01%,1,0,0,65.48,6384,268,0.01%,4,4
1670569450,6,0,1,0,0,0.01%,1,0,0,36.54,6394,269,0.01%,4,4
1670569450,6,0,1,0,0,0.01%,1,0,0,159.61,6441,271,0.01%,4,4
1670569451,6,0,1,0,0,0.01%,1,0,0,1.87,6442,271,0.01%,4,4
1670569451,6,0,1,0,0,0.01%,1,0,0,3.22,6443,271,0.01%,4,4
1670569451,6,0,1,0,0,0.01%,1,0,0,103.33,6469,276,0.01%,4,4
1670569452,6,0,1,0,0,0.01%,1,0,0,93.55,6497,277,0.01%,4,4
1670569452,6,0,1,0,0,0.01%,1,0,0,60.51,6514,279,0.01%,4,4
1670569452,6,0,1,0,0,0.01%,1,0,0,150.82,6557,282,0.01%,4,4
1670569453,6,0,1,0,0,0.01%,1,0,0,132.89,6594,285,0.01%,4,4
1670569453,6,0,1,0,0,0.01%,1,0,0,2.75,6595,285,0.01%,4,4
1670569453,6,0,1,0,0,0.01%,1,0,0,56.29,6611,286,0.01%,4,4
1670569454,6,0,1,0,0,0.01%,1,0,0,54.14,6628,286,0.01%,4,4
1670569454,6,0,1,0,0,0.01%,1,0,0,2.98,6629,286,0.01%,4,4
1670569454,6,0,1,0,0,0.01%,1,0,0,2.17,6630,286,0.01%,4,4
1670569455,6,0,1,0,0,0.01%,1,0,0,43.19,6641,288,0.01%,4,4
1670569455,6,0,1,0,0,0.01%,1,0,0,2.82,6642,288,0.01%,4,4
1670569455,6,0,1,0,0,0.01%,1,0,0,55.74,6659,288,0.01%,4,4
1670569456,6,0,1,0,0,0.01%,1,0,0,158.94,6703,292,0.01%,4,4
1670569456,7,0,1,0,0,0.01%,1,0,0,136.21,6741,295,0.01%,4,4
1670569456,7,0,1,0,0,0.01%,1,0,0,139.07,6783,295,0.01%,4,4
1670569457,7,0,1,0,0,0.01%,1,0,0,100.98,6812,297,0.01%,4,4
1670569457,7,0,1,0,0,0.01%,1,0,0,102.65,6842,298,0.01%,4,4
1670569457,7,0,1,0,0,0.01%,1,0,0,178.68,6898,299,0.01%,4,4
1670569458,7,0,1,0,0,0.01%,1,0,0,59.19,6917,299,0.01%,4,4
1670569458,7,0,1,0,0,0.01%,1,0,0,3,6918,299,0.01%,4,4
1670569458,7,0,1,0,0,0.01%,1,0,0,30,6926,300,0.01%,4,4
1670569458,7,0,1,0,0,0.01%,1,0,0,9.71,6929,300,0.01%,4,4
1670569459,7,0,1,0,0,0.01%,1,0,0,102.56,6960,301,0.01%,4,4
1670569459,7,0,1,0,0,0.01%,1,0,0,75.66,6983,301,0.01%,4,4
1670569459,7,0,1,0,0,0.01%,1,0,0,2.98,6984,301,0.01%,4,4
1670569460,7,0,1,0,0,0.01%,1,0,0,98.41,7015,301,0.01%,4,4
1670569460,7,0,1,0,0,0.01%,1,0,0,2.99,7016,301,0.01%,4,4
1670569460,7,0,1,0,0,0.01%,1,0,0,52.81,7031,302,0.01%,4,4
1670569461,7,0,1,0,0,0.01%,1,0,0,79.73,7054,303,0.01%,4,4
1670569461,7,0,1,0,0,0.01%,1,0,0,105.77,7087,303,0.01%,4,4
1670569461,7,0,1,0,0,0.01%,1,0,0,79.88,7112,305,0.01%,4,4
1670569462,7,0,1,0,0,0.01%,1,0,0,75.66,7134,306,0.01%,4,4
1670569462,7,0,1,0,0,0.01%,1,0,0,43.05,7147,306,0.01%,4,4
1670569462,7,0,1,0,0,0.01%,1,0,0,3.03,7148,306,0.01%,4,4
1670569463,7,0,1,0,0,0.01%,1,0,0,69.08,7168,307,0.01%,4,4
1670569463,7,0,1,0,0,0.01%,1,0,0,36.3,7178,308,0.01%,4,4
1670569463,7,0,1,0,0,0.01%,1,0,0,96.67,7206,309,0.01%,4,4
1670569464,7,0,1,0,0,0.01%,1,0,0,62.15,7226,311,0.01%,4,4
1670569464,7,0,1,0,0,0.01%,1,0,0,39.6,7237,312,0.01%,4,4
1670569464,7,0,1,0,0,0.01%,1,0,0,59.6,7255,312,0.01%,4,4
1670569464,7,0,1,0,0,0.01%,1,0,0,63.33,7274,312,0.01%,4,4
1670569465,7,0,1,0,0,0.01%,1,0,0,34.81,7285,312,0.01%,4,4
1670569465,7,0,1,0,0,0.01%,1,0,0,37.5,7297,312,0.01%,4,4
1670569465,7,0,1,0,0,0.01%,1,0,0,2.49,7298,312,0.01%,4,4
1670569466,7,0,1,0,0,0.01%,1,0,0,73.33,7320,312,0.01%,4,4
1670569466,7,0,1,0,0,0.01%,1,0,0,104.92,7351,313,0.01%,4,4
1670569466,7,0,1,0,0,0.01%,1,0,0,150,7396,316,0.01%,4,4
1670569467,7,0,1,0,0,0.01%,1,0,0,109.63,7426,319,0.01%,4,4
1670569467,7,0,1,0,0,0.01%,1,0,0,168.32,7475,321,0.01%,4,4
1670569467,7,0,1,0,0,0.01%,1,0,0,155.63,7519,324,0.01%,4,4
1670569468,7,0,1,0,0,0.01%,1,0,0,173.33,7568,327,0.01%,4,4
1670569468,7,0,1,0,0,0.01%,1,0,0,3,7569,327,0.01%,4,4
1670569468,7,0,1,0,0,0.01%,1,0,0,3.14,7570,327,0.01%,4,4
1670569469,7,0,1,0,0,0.01%,1,0,0,128.21,7610,327,0.01%,4,4
1670569469,7,0,1,0,0,0.01%,1,0,0,59.6,7628,327,0.01%,4,4
1670569469,7,0,1,0,0,0.01%,1,0,0,2.97,7629,327,0.01%,4,4
1670569470,7,0,1,0,0,0.01%,1,0,0,4.99,7631,327,0.01%,4,4
1670569470,7,0,1,0,0,0.01%,1,0,0,49.5,7645,328,0.01%,4,4
1670569470,8,0,1,0,0,0.01%,1,0,0,131.15,7684,329,0.01%,4,4
1670569470,8,0,1,0,0,0.01%,1,0,0,79.21,7708,329,0.01%,4,4
1670569471,8,0,1,0,0,0.01%,1,0,0,104.58,7736,333,0.01%,4,4
1670569471,8,0,1,0,0,0.01%,1,0,0,193.33,7792,335,0.01%,4,4
1670569471,8,0,1,0,0,0.01%,1,0,0,121.41,7829,336,0.01%,4,4
1670569472,8,0,1,0,0,0.01%,1,0,0,192.18,7886,338,0.01%,4,4
1670569472,8,0,1,0,0,0.01%,1,0,0,116.67,7920,339,0.01%,4,4
1670569472,8,0,1,0,0,0.01%,1,0,0,152.32,7963,342,0.01%,4,4
1670569473,8,0,1,0,0,0.01%,1,0,0,136.67,8002,344,0.01%,4,4
1670569473,8,0,1,0,0,0.01%,1,0,0,113.27,8036,345,0.01%,4,4
1670569473,8,0,1,0,0,0.01%,1,0,0,36.67,8047,345,0.01%,4,4
1670569474,8,0,1,0,0,0.01%,1,0,0,101.59,8079,345,0.01%,4,4
1670569474,8,0,1,0,0,0.01%,1,0,0,64.31,8099,345,0.01%,4,4
1670569474,8,0,1,0,0,0.01%,1,0,0,72.37,8120,346,0.01%,4,4
1670569474,8,0,1,0,0,0.01%,1,0,0,40.63,8132,347,0.01%,4,4
1670569475,8,0,1,0,0,0.01%,1,0,0,2.75,8133,347,0.01%,4,4
1670569475,8,0,1,0,0,0.01%,1,0,0,116.72,8167,350,0.01%,4,4
1670569475,8,0,1,0,0,0.01%,1,0,0,43.05,8179,351,0.01%,4,4
1670569476,8,0,1,0,0,0.01%,1,0,0,89.7,8205,352,0.01%,4,4
1670569476,8,0,1,0,0,0.01%,1,0,0,110,8236,354,0.01%,4,4
1670569476,8,0,1,0,0,0.01%,1,0,0,53.33,8252,354,0.01%,4,4
1670569477,8,0,1,0,0,0.01%,1,0,0,120.52,8289,354,0.01%,4,4
1670569477,8,0,1,0,0,0.01%,1,0,0,105.1,8320,356,0.01%,4,4
1670569477,8,0,1,0,0,0.01%,1,0,0,135.31,8359,358,0.01%,4,4
1670569478,8,0,1,0,0,0.01%,1,0,0,130.81,8399,363,0.01%,4,4
1670569478,8,0,1,0,0,0.01%,1,0,0,6.43,8401,363,0.01%,4,4
1670569478,8,0,1,0,0,0.01%,1,0,0,72.37,8422,364,0.01%,4,4
1670569479,8,0,1,0,0,0.01%,1,0,0,83.06,8447,364,0.01%,4,4
1670569479,8,0,1,0,0,0.01%,1,0,0,39.22,8458,365,0.01%,4,4
1670569480,8,0,1,0,0,0.01%,1,0,0,1.52,8459,365,0.01%,4,4
1670569480,8,0,1,0,0,0.01%,1,0,0,140,8501,365,0.01%,4,4
1670569480,8,0,1,0,0,0.01%,1,0,0,108.7,8534,367,0.01%,4,4
1670569480,8,0,1,0,0,0.01%,1,0,0,23.18,8539,369,0.01%,4,4
1670569481,8,0,1,0,0,0.01%,1,0,0,120,8572,372,0.01%,4,4
1670569481,8,0,1,0,0,0.01%,1,0,0,2.42,8573,372,0.01%,4,4
1670569481,8,0,1,0,0,0.01%,1,0,0,32.47,8583,372,0.01%,4,4
1670569482,8,0,1,0,0,0.01%,1,0,0,85.81,8609,372,0.01%,4,4
1670569482,9,0,1,0,0,0.01%,1,0,0,90.32,8636,373,0.01%,4,4
1670569482,9,0,1,0,0,0.01%,1,0,0,114.38,8671,373,0.01%,4,4
1670569483,9,0,1,0,0,0.01%,1,0,0,98.36,8701,373,0.01%,4,4
1670569483,9,0,1,0,0,0.01%,1,0,0,3.33,8702,373,0.01%,4,4
1670569483,9,0,1,0,0,0.01%,1,0,0,167.76,8752,374,0.01%,4,4
1670569484,9,0,1,0,0,0.01%,1,0,0,138.71,8793,376,0.01%,4,4
1670569484,9,0,1,0,0,0.01%,1,0,0,72.61,8814,377,0.01%,4,4
1670569484,9,0,1,0,0,0.01%,1,0,0,66.67,8833,378,0.01%,4,4
1670569484,9,0,1,0,0,0.01%,1,0,0,168.87,8881,381,0.01%,4,4
1670569485,9,0,1,0,0,0.01%,1,0,0,152.32,8927,381,0.01%,4,4
1670569485,9,0,1,0,0,0.01%,1,0,0,39.74,8938,382,0.01%,4,4
1670569485,9,0,1,0,0,0.01%,1,0,0,12.42,8942,382,0.01%,4,4
1670569486,9,0,1,0,0,0.01%,1,0,0,62.3,8959,384,0.01%,4,4
1670569486,9,0,1,0,0,0.01%,1,0,0,92.11,8987,384,0.01%,4,4
1670569486,9,0,1,0,0,0.01%,1,0,0,88.24,9012,386,0.01%,4,4
1670569487,9,0,1,0,0,0.01%,1,0,0,96.77,9041,387,0.01%,4,4
1670569487,9,0,1,0,0,0.01%,1,0,0,136.67,9081,388,0.01%,4,4
1670569487,9,0,1,0,0,0.01%,1,0,0,102.8,9114,388,0.01%,4,4
1670569488,9,0,1,0,0,0.01%,1,0,0,75.91,9135,390,0.01%,4,4
1670569488,9,0,1,0,0,0.01%,1,0,0,64.72,9154,391,0.01%,4,4
1670569488,9,0,1,0,0,0.01%,1,0,0,42.76,9167,391,0.01%,4,4
1670569488,9,0,1,0,0,0.01%,1,0,0,108.55,9199,392,0.01%,4,4
1670569489,9,0,1,0,0,0.01%,1,0,0,52.81,9214,393,0.01%,4,4
1670569489,9,0,1,0,0,0.01%,1,0,0,52.81,9230,393,0.01%,4,4
1670569489,9,0,1,0,0,0.01%,1,0,0,109.79,9267,393,0.01%,4,4
1670569490,9,0,1,0,0,0.01%,1,0,0,45.45,9281,394,0.01%,4,4
1670569490,9,0,1,0,0,0.01%,1,0,0,94.77,9310,394,0.01%,4,4
1670569490,9,0,1,0,0,0.01%,1,0,0,135.31,9349,396,0.01%,4,4
1670569491,9,0,1,0,0,0.01%,1,0,0,190,9405,397,0.01%,4,4
1670569491,9,0,1,0,0,0.01%,1,0,0,195.36,9462,399,0.01%,4,4
