# unix_time,cycles_done,cur_path,paths_total,pending_total,pending_favs,map_size,unique_crashes,unique_hangs,max_depth,execs_per_sec,valid_inputs,invalid_inputs,valid_cov,all_covered_probes,valid_covered_probes
1670569436,1,0,1,0,0,0.01%,0,0,0,60,1399,0,0.01%,4,4
1670569436,1,0,1,0,0,0.01%,0,0,0,91.8,1427,0,0.01%,4,4
1670569436,1,0,1,0,0,0.01%,0,0,0,51.95,1443,0,0.01%,4,4
1670569436,1,0,1,0,0,0.01%,0,0,0,16.67,1448,0,0.01%,4,4
1670569437,1,0,1,0,0,0.01%,0,0,0,76.67,1471,0,0.01%,4,4
1670569437,1,0,1,0,0,0.01%,0,0,0,67.74,1492,0,0.01%,4,4
1670569437,1,0,1,0,0,0.01%,0,0,0,26.49,1500,0,0.01%,4,4
1670569438,1,0,1,0,0,0.01%,0,0,0,13.19,1506,0,0.01%,4,4
1670569438,1,0,1,0,0,0.01%,0,0,0,2.51,1507,0,0.01%,4,4
1670569439,1,0,1,0,0,0.01%,0,0,0,3.32,1508,0,0.01%,4,4
1670569439,1,0,1,0,0,0.01%,0,0,0,93.85,1537,0,0.01%,4,4
1670569439,1,0,1,0,0,0.01%,0,0,0,48.39,1552,0,0.01%,4,4
1670569440,1,0,1,0,0,0.01%,0,0,0,1.14,1553,0,0.01%,4,4
1670569441,1,0,1,0,0,0.01%,0,0,0,6.91,1561,0,0.01%,4,4
1670569443,1,0,1,0,0,0.01%,0,0,0,0.61,1562,0,0.01%,4,4
1670569445,1,0,1,0,0,0.01%,0,0,0,0.55,1563,0,0.01%,4,4
1670569445,1,0,1,0,0,0.01%,0,0,0,47.9,1579,0,0.01%,4,4
1670569447,1,0,1,0,0,0.01%,0,0,0,0.6,1580,0,0.01%,4,4
1670569447,1,0,1,0,0,0.01%,0,0,0,42.02,1595,0,0.01%,4,4
1670569447,1,0,1,0,0,0.01%,0,0,0,6.41,1597,0,0.01%,4,4
1670569449,1,0,1,0,0,0.01%,0,0,0,0.68,1598,0,0.01%,4,4
1670569449,1,0,1,0,0,0.01%,0,0,0,2.83,1599,0,0.01%,4,4
1670569449,1,0,1,0,0,0.01%,0,0,0,57.88,1617,0,0.01%,4,4
1670569450,1,0,1,0,0,0.01%,0,0,0,52.29,1633,0,0.01%,4,4
1670569450,1,0,1,0,0,0.01%,0,0,0,99.72,1668,0,0.01%,4,4
1670569450,1,0,1,0,0,0.01%,0,0,0,71.64,1692,0,0.01%,4,4
1670569451,1,0,1,0,0,0.01%,0,0,0,1.69,1693,0,0.01%,4,4
1670569451,1,0,1,0,0,0.01%,0,0,0,52.63,1709,0,0.01%,4,4
1670569452,1,0,1,0,0,0.01%,0,0,0,2,1710,0,0.01%,4,4
1670569452,1,0,1,0,0,0.01%,0,0,0,78.95,1734,0,0.01%,4,4
1670569452,1,0,1,0,0,0.01%,0,0,0,53.33,1750,0,0.01%,4,4
1670569453,1,0,1,0,0,0.01%,0,0,0,53.33,1766,0,0.01%,4,4
1670569453,1,0,1,0,0,0.01%,0,0,0,30,1775,0,0.01%,4,4
1670569453,1,0,1,0,0,0.01%,0,0,0,116.67,1810,0,0.01%,4,4
1670569454,1,0,1,0,0,0.01%,0,0,0,63.94,1835,0,0.01%,4,4
1670569454,1,0,1,0,0,0.01%,0,0,0,39.47,1847,0,0.01%,4,4
1670569454,1,0,1,0,0,0.01%,0,0,0,72.78,1870,0,0.01%,4,4
1670569455,1,0,1,0,0,0.01%,0,0,0,22.44,1877,0,0.01%,4,4
1670569455,1,0,1,0,0,0.01%,0,0,0,13.25,1881,0,0.01%,4,4
1670569455,1,0,1,0,0,0.01%,0,0,0,33.11,1891,0,0.01%,4,4
1670569456,1,0,1,0,0,0.01%,0,0,0,148.03,1936,0,0.01%,4,4
1670569456,1,0,1,0,0,0.01%,0,0,0,101.64,1967,0,0.01%,4,4
1670569456,1,0,1,0,0,0.01%,0,0,0,106.67,1999,0,0.01%,4,4
1670569457,2,0,1,0,0,0.01%,0,0,0,42.48,2012,0,0.01%,4,4
1670569457,2,0,1,0,0,0.01%,0,0,0,107.94,2046,0,0.01%,4,4
1670569457,2,0,1,0,0,0.01%,0,0,0,30,2055,0,0.01%,4,4
1670569457,2,0,1,0,0,0.01%,0,0,0,122.58,2093,0,0.01%,4,4
1670569458,2,0,1,0,0,0.01%,0,0,0,32.79,2103,0,0.01%,4,4
1670569458,2,0,1,0,0,0.01%,0,0,0,24.54,2111,0,0.01%,4,4
1670569458,2,0,1,0,0,0.01%,0,0,0,45.31,2125,0,0.01%,4,4
1670569459,2,0,1,0,0,0.01%,0,0,0,52.81,2141,0,0.01%,4,4
1670569459,2,0,1,0,0,0.01%,0,0,0,134.43,2182,0,0.01%,4,4
1670569459,2,0,1,0,0,0.01%,0,0,0,98.46,2214,0,0.01%,4,4
1670569460,2,0,1,0,0,0.01%,0,0,0,26.71,2223,0,0.01%,4,4
1670569460,2,0,1,0,0,0.01%,0,0,0,44.87,2237,0,0.01%,4,4
1670569460,2,0,1,0,0,0.01%,0,0,0,9.77,2240,0,0.01%,4,4
1670569461,2,0,1,0,0,0.01%,0,0,0,52.98,2256,0,0.01%,4,4
1670569461,2,0,1,0,0,0.01%,0,0,0,136.67,2297,0,0.01%,4,4
1670569461,2,0,1,0,0,0.01%,0,0,0,170,2348,0,0.01%,4,4
1670569461,2,0,1,0,0,0.01%,0,0,0,71.2,2370,0,0.01%,4,4
1670569462,2,0,1,0,0,0.01%,0,0,0,62.71,2389,0,0.01%,4,4
1670569462,2,0,1,0,0,0.01%,0,0,0,86.67,2415,0,0.01%,4,4
1670569462,2,0,1,0,0,0.01%,0,0,0,92.11,2443,0,0.01%,4,4
1670569463,2,0,1,0,0,0.01%,0,0,0,25.97,2451,0,0.01%,4,4
1670569463,2,0,1,0,0,0.01%,0,0,0,2.3,2452,0,0.01%,4,4
1670569464,2,0,1,0,0,0.01%,0,0,0,14.4,2459,0,0.01%,4,4
1670569464,2,0,1,0,0,0.01%,0,0,0,3.14,2460,0,0.01%,4,4
1670569464,2,0,1,0,0,0.01%,0,0,0,96.46,2490,0,0.01%,4,4
1670569465,2,0,1,0,0,0.01%,0,0,0,2.53,2491,0,0.01%,4,4
1670569465,2,0,1,0,0,0.01%,0,0,0,136.21,2532,0,0.01%,4,4
1670569465,2,0,1,0,0,0.01%,0,0,0,62.3,2551,0,0.01%,4,4
1670569466,2,0,1,0,0,0.01%,0,0,0,42.9,2564,0,0.01%,4,4
1670569466,2,0,1,0,0,0.01%,0,0,0,110.79,2602,0,0.01%,4,4
1670569466,2,0,1,0,0,0.01%,0,0,0,83.06,2627,0,0.01%,4,4
1670569467,2,0,1,0,0,0.01%,0,0,0,34.7,2638,0,0.01%,4,4
1670569467,2,0,1,0,0,0.01%,0,0,0,96.67,2667,0,0.01%,4,4
1670569467,2,0,1,0,0,0.01%,0,0,0,125.81,2706,0,0.01%,4,4
1670569467,2,0,1,0,0,0.01%,0,0,0,83.33,2731,0,0.01%,4,4
1670569468,2,0,1,0,0,0.01%,0,0,0,66.45,2751,0,0.01%,4,4
1670569468,2,0,1,0,0,0.01%,0,0,0,42.35,2764,0,0.01%,4,4
1670569468,2,0,1,0,0,0.01%,0,0,0,89.17,2792,0,0.01%,4,4
1670569469,2,0,1,0,0,0.01%,0,0,0,6.67,2794,0,0.01%,4,4
1670569469,2,0,1,0,0,0.01%,0,0,0,9.71,2797,0,0.01%,4,4
1670569469,2,0,1,0,0,0.01%,0,0,0,23.33,2804,0,0.01%,4,4
1670569470,2,0,1,0,0,0.01%,0,0,0,2.44,2805,0,0.01%,4,4
1670569470,2,0,1,0,0,0.01%,0,0,0,48.7,2820,0,0.01%,4,4
1670569470,2,0,1,0,0,0.01%,0,0,0,130.84,2862,0,0.01%,4,4
1670569471,2,0,1,0,0,0.01%,0,0,0,45.6,2876,0,0.01%,4,4
1670569471,2,0,1,0,0,0.01%,0,0,0,72.61,2898,0,0.01%,4,4
1670569471,2,0,1,0,0,0.01%,0,0,0,108.91,2931,0,0.01%,4,4
1670569472,2,0,1,0,0,0.01%,0,0,0,118.97,2968,0,0.01%,4,4
1670569472,3,0,1,0,0,0.01%,0,0,0,111.48,3002,0,0.01%,4,4
1670569472,3,0,1,0,0,0.01%,0,0,0,3.31,3003,0,0.01%,4,4
1670569473,3,0,1,0,0,0.01%,0,0,0,2.64,3004,0,0.01%,4,4
1670569473,3,0,1,0,0,0.01%,0,0,0,87.23,3032,0,0.01%,4,4
1670569473,3,0,1,0,0,0.01%,0,0,0,3.26,3033,0,0.01%,4,4
1670569473,3,0,1,0,0,0.01%,0,0,0,86.26,3060,0,0.01%,4,4
1670569474,3,0,1,0,0,0.01%,0,0,0,46.36,3074,0,0.01%,4,4
1670569474,3,0,1,0,0,0.01%,0,0,0,63.33,3093,0,0.01%,4,4
1670569474,3,0,1,0,0,0.01%,0,0,0,46.51,3107,0,0.01%,4,4
1670569475,3,0,1,0,0,0.01%,0,0,0,2.13,3108,0,0.01%,4,4
1670569475,3,0,1,0,0,0.01%,0,0,0,99.67,3138,0,0.01%,4,4
1670569475,3,0,1,0,0,0.01%,0,0,0,85.63,3166,0,0.01%,4,4
1670569476,3,0,1,0,0,0.01%,0,0,0,65.42,3187,0,0.01%,4,4
1670569476,3,0,1,0,0,0.01%,0,0,0,85.81,3213,0,0.01%,4,4
1670569476,3,0,1,0,0,0.01%,0,0,0,71.9,3235,0,0.01%,4,4
1670569477,3,0,1,0,0,0.01%,0,0,0,128.29,3274,0,0.01%,4,4
1670569477,3,0,1,0,0,0.01%,0,0,0,75.71,3298,0,0.01%,4,4
1670569477,3,0,1,0,0,0.01%,0,0,0,2.83,3299,0,0.01%,4,4
1670569478,3,0,1,0,0,0.01%,0,0,0,140.8,3348,0,0.01%,4,4
1670569478,3,0,1,0,0,0.01%,0,0,0,20,3354,0,0.01%,4,4
1670569478,3,0,1,0,0,0.01%,0,0,0,98.68,3384,0,0.01%,4,4
1670569479,3,0,1,0,0,0.01%,0,0,0,76.68,3408,0,0.01%,4,4
1670569479,3,0,1,0,0,0.01%,0,0,0,1.3,3409,0,0.01%,4,4
1670569480,3,0,1,0,0,0.01%,0,0,0,170,3460,0,0.01%,4,4
1670569480,3,0,1,0,0,0.01%,0,0,0,47.49,3477,0,0.01%,4,4
1670569480,3,0,1,0,0,0.01%,0,0,0,2.82,3478,0,0.01%,4,4
1670569481,3,0,1,0,0,0.01%,0,0,0,152.32,3524,0,0.01%,4,4
1670569481,3,0,1,0,0,0.01%,0,0,0,3.02,3525,0,0.01%,4,4
1670569481,3,0,1,0,0,0.01%,0,0,0,13.55,3530,0,0.01%,4,4
1670569482,3,0,1,0,0,0.01%,0,0,0,2.82,3531,0,0.01%,4,4
1670569482,3,0,1,0,0,0.01%,0,0,0,132.69,3572,0,0.01%,4,4
1670569482,3,0,1,0,0,0.01%,0,0,0,59.94,3591,0,0.01%,4,4
1670569483,3,0,1,0,0,0.01%,0,0,0,66.23,3611,0,0.01%,4,4
1670569483,3,0,1,0,0,0.01%,0,0,0,123.33,3648,0,0.01%,4,4
1670569483,3,0,1,0,0,0.01%,0,0,0,121.71,3685,0,0.01%,4,4
1670569484,3,0,1,0,0,0.01%,0,0,0,152.82,3731,0,0.01%,4,4
1670569484,3,0,1,0,0,0.01%,0,0,0,92.11,3759,0,0.01%,4,4
1670569484,3,0,1,0,0,0.01%,0,0,0,100,3789,0,0.01%,4,4
1670569484,3,0,1,0,0,0.01%,0,0,0,168.83,3841,0,0.01%,4,4
1670569485,3,0,1,0,0,0.01%,0,0,0,92.41,3869,0,0.01%,4,4
1670569485,3,0,1,0,0,0.01%,0,0,0,51.12,3885,0,0.01%,4,4
1670569485,3,0,1,0,0,0.01%,0,0,0,32.68,3895,0,0.01%,4,4
1670569486,3,0,1,0,0,0.01%,0,0,0,33.11,3905,0,0.01%,4,4
1670569486,3,0,1,0,0,0.01%,0,0,0,102.99,3936,0,0.01%,4,4
1670569486,3,0,1,0,0,0.01%,0,0,0,133.33,3978,0,0.01%,4,4
1670569487,4,0,1,0,0,0.01%,0,0,0,79.87,4003,0,0.01%,4,4
1670569487,4,0,1,0,0,0.01%,0,0,0,80.91,4028,0,0.01%,4,4
1670569487,4,0,1,0,0,0.01%,0,0,0,59.02,4046,0,0.01%,4,4
1670569488,4,0,1,0,0,0.01%,0,0,0,101.31,4077,0,0.01%,4,4
1670569488,4,0,1,0,0,0.01%,0,0,0,50,4092,0,0.01%,4,4
1670569488,4,0,1,0,0,0.01%,0,0,0,103.33,4123,0,0.01%,4,4
1670569489,4,0,1,0,0,0.01%,0,0,0,2.82,4124,0,0.01%,4,4
1670569489,4,0,1,0,0,0.01%,0,0,0,106.67,4156,0,0.01%,4,4
1670569489,4,0,1,0,0,0.01%,0,0,0,140.07,4199,0,0.01%,4,4
1670569489,4,0,1,0,0,0.01%,0,0,0,2.94,4200,0,0.01%,4,4
1670569490,4,0,1,0,0,0.01%,0,0,0,50,4215,0,0.01%,4,4
1670569490,4,0,1,0,0,0.01%,0,0,0,102.99,4246,0,0.01%,4,4
1670569490,4,0,1,0,0,0.01%,0,0,0,69.31,4267,0,0.01%,4,4
1670569491,4,0,1,0,0,0.01%,0,0,0,140,4309,0,0.01%,4,4
1670569491,4,0,1,0,0,0.01%,0,0,0,196.01,4368,0,0.01%,4,4
1670569491,4,0,1,0,0,0.01%,0,0,0,196.72,4428,0,0.01%,4,4
1670569492,4,0,1,0,0,0.01%,0,0,0,156.15,4475,0,0.01%,4,4
1670569492,4,0,1,0,0,0.01%,0,0,0,176.67,4528,0,0.01%,4,4
1670569492,4,0,1,0,0,0.01%,0,0,0,179.4,4582,0,0.01%,4,4
1670569492,4,0,1,0,0,0.01%,0,0,0,76.41,4605,0,0.01%,4,4
1670569493,4,0,1,0,0,0.01%,0,0,0,186.5,4663,0,0.01%,4,4
1670569493,4,0,1,0,0,0.01%,0,0,0,174.34,4716,0,0.01%,4,4
1670569493,4,0,1,0,0,0.01%,0,0,0,226.67,4784,0,0.01%,4,4
1670569494,4,0,1,0,0,0.01%,0,0,0,156.15,4831,0,0.01%,4,4
1670569494,4,0,1,0,0,0.01%,0,0,0,199.34,4891,0,0.01%,4,4
1670569494,4,0,1,0,0,0.01%,0,0,0,188.74,4948,0,0.01%,4,4
1670569495,5,0,1,0,0,0.01%,0,0,0,186.67,5004,0,0.01%,4,4
1670569495,5,0,1,0,0,0.01%,0,0,0,198.02,5064,0,0.01%,4,4
1670569495,5,0,1,0,0,0.01%,0,0,0,227.72,5133,0,0.01%,4,4
1670569496,5,0,1,0,0,0.01%,0,0,0,241.72,5206,0,0.01%,4,4
1670569496,5,0,1,0,0,0.01%,0,0,0,176.08,5259,0,0.01%,4,4
1670569496,5,0,1,0,0,0.01%,0,0,0,238.41,5331,0,0.01%,4,4
1670569496,5,0,1,0,0,0.01%,0,0,0,163.93,5381,0,0.01%,4,4
1670569497,5,0,1,0,0,0.01%,0,0,0,162.25,5430,0,0.01%,4,4
1670569497,5,0,1,0,0,0.01%,0,0,0,179.74,5485,0,0.01%,4,4
1670569497,5,0,1,0,0,0.01%,0,0,0,107.26,5519,0,0.01%,4,4
1670569498,5,0,1,0,0,0.01%,0,0,0,78.18,5543,0,0.01%,4,4
1670569498,5,0,1,0,0,0.01%,0,0,0,152.82,5589,0,0.01%,4,4
1670569498,5,0,1,0,0,0.01%,0,0,0,40,5601,0,0.01%,4,4
1670569499,5,0,1,0,0,0.01%,0,0,0,72.61,5623,0,0.01%,4,4
1670569499,5,0,1,0,0,0.01%,0,0,0,175.9,5677,0,0.01%,4,4
1670569499,5,0,1,0,0,0.01%,0,0,0,153.15,5728,0,0.01%,4,4
1670569500,5,0,1,0,0,0.01%,0,0,0,88.24,5755,0,0.01%,4,4
1670569500,5,0,1,0,0,0.01%,0,0,0,178.81,5809,0,0.01%,4,4
1670569500,5,0,1,0,0,0.01%,0,0,0,217.82,5875,0,0.01%,4,4
1670569500,5,0,1,0,0,0.01%,0,0,0,122.92,5912,0,0.01%,4,4
1670569501,5,0,1,0,0,0.01%,0,0,0,120,5948,0,0.01%,4,4
1670569501,5,0,1,0,0,0.01%,0,0,0,80,5972,0,0.01%,4,4
1670569501,5,0,1,0,0,0.01%,0,0,0,84.97,5998,0,0.01%,4,4
1670569502,6,0,1,0,0,0.01%,0,0,0,89.7,6025,0,0.01%,4,4
1670569502,6,0,1,0,0,0.01%,0,0,0,131.15,6065,0,0.01%,4,4
1670569502,6,0,1,0,0,0.01%,0,0,0,126.25,6103,0,0.01%,4,4
1670569503,6,0,1,0,0,0.01%,0,0,0,96.77,6133,0,0.01%,4,4
1670569503,6,0,1,0,0,0.01%,0,0,0,66.01,6153,0,0.01%,4,4
1670569503,6,0,1,0,0,0.01%,0,0,0,2.89,6154,0,0.01%,4,4
1670569503,6,0,1,0,0,0.01%,0,0,0,82.78,6179,0,0.01%,4,4
1670569504,6,0,1,0,0,0.01%,0,0,0,66.67,6199,0,0.01%,4,4
1670569504,6,0,1,0,0,0.01%,0,0,0,2.74,6200,0,0.01%,4,4
1670569504,6,0,1,0,0,0.01%,0,0,0,6.56,6202,0,0.01%,4,4
1670569505,6,0,1,0,0,0.01%,0,0,0,82.35,6230,0,0.01%,4,4
1670569506,6,0,1,0,0,0.01%,0,0,0,1.11,6231,0,0.01%,4,4
1670569506,6,0,1,0,0,0.01%,0,0,0,91.21,6259,0,0.01%,4,4
1670569506,6,0,1,0,0,0.01%,0,0,0,132.89,6299,0,0.01%,4,4
1670569507,6,0,1,0,0,0.01%,0,0,0,129.57,6338,0,0.01%,4,4
1670569507,6,0,1,0,0,0.01%,0,0,0,80.39,6363,0,0.01%,4,4
1670569507,6,0,1,0,0,0.01%,0,0,0,1.93,6364,0,0.01%,4,4
1670569508,6,0,1,0,0,0.01%,0,0,0,2.11,6365,0,0.01%,4,4
1670569508,6,0,1,0,0,0.01%,0,0,0,3.24,6366,0,0.01%,4,4
1670569509,6,0,1,0,0,0.01%,0,0,0,125,6404,0,0.01%,4,4
1670569509,6,0,1,0,0,0.01%,0,0,0,92.26,6435,0,0.01%,4,4
1670569509,6,0,1,0,0,0.01%,0,0,0,2.75,6436,0,0.01%,4,4
1670569510,6,0,1,0,0,0.01%,0,0,0,48.71,6453,0,0.01%,4,4
1670569510,6,0,1,0,0,0.01%,0,0,0,62.3,6472,0,0.01%,4,4
1670569510,6,0,1,0,0,0.01%,0,0,0,90.36,6502,0,0.01%,4,4
1670569511,6,0,1,0,0,0.01%,0,0,0,3.29,6503,0,0.01%,4,4
1670569511,6,0,1,0,0,0.01%,0,0,0,106.67,6535,0,0.01%,4,4
1670569511,6,0,1,0,0,0.01%,0,0,0,118.42,6571,0,0.01%,4,4
1670569511,6,0,1,0,0,0.01%,0,0,0,149.68,6618,0,0.01%,4,4
1670569512,6,0,1,0,0,0.01%,0,0,0,221.85,6685,0,0.01%,4,4
1670569512,6,0,1,0,0,0.01%,0,0,0,145.63,6730,0,0.01%,4,4
1670569512,6,0,1,0,0,0.01%,0,0,0,93.02,6758,0,0.01%,4,4
1670569513,6,0,1,0,0,0.01%,0,0,0,121.79,6796,0,0.01%,4,4
1670569513,6,0,1,0,0,0.01%,0,0,0,151.32,6842,0,0.01%,4,4
1670569513,6,0,1,0,0,0.01%,0,0,0,110,6875,0,0.01%,4,4
1670569514,6,0,1,0,0,0.01%,0,0,0,29.51,6884,0,0.01%,4,4
1670569514,6,0,1,0,0,0.01%,0,0,0,72.61,6906,0,0.01%,4,4
1670569514,6,0,1,0,0,0.01%,0,0,0,63.83,6927,0,0.01%,4,4
1670569514,6,0,1,0,0,0.01%,0,0,0,126.25,6965,0,0.01%,4,4
1670569515,6,0,1,0,0,0.01%,0,0,0,65.15,6985,0,0.01%,4,4
1670569515,6,0,1,0,0,0.01%,0,0,0,18.4,6991,0,0.01%,4,4
1670569516,6,0,1,0,0,0.01%,0,0,0,1.7,6992,0,0.01%,4,4
1670569516,6,0,1,0,0,0.01%,0,0,0,24.02,7000,0,0.01%,4,4
1670569516,7,0,1,0,0,0.01%,0,0,0,26.58,7008,0,0.01%,4,4
1670569517,7,0,1,0,0,0.01%,0,0,0,39.27,7021,0,0.01%,4,4
1670569517,7,0,1,0,0,0.01%,0,0,0,9.84,7024,0,0.01%,4,4
1670569517,7,0,1,0,0,0.01%,0,0,0,6.56,7026,0,0.01%,4,4
1670569518,7,0,1,0,0,0.01%,0,0,0,1.68,7027,0,0.01%,4,4
1670569519,7,0,1,0,0,0.01%,0,0,0,1.5,7028,0,0.01%,4,4
1670569519,7,0,1,0,0,0.01%,0,0,0,3.25,7029,0,0.01%,4,4
1670569519,7,0,1,0,0,0.01%,0,0,0,34.48,7040,0,0.01%,4,4
1670569519,7,0,1,0,0,0.01%,0,0,0,69.77,7061,0,0.01%,4,4
1670569520,7,0,1,0,0,0.01%,0,0,0,104.82,7098,0,0.01%,4,4
1670569520,7,0,1,0,0,0.01%,0,0,0,2.44,7099,0,0.01%,4,4
1670569521,7,0,1,0,0,0.01%,0,0,0,56.11,7116,0,0.01%,4,4
1670569521,7,0,1,0,0,0.01%,0,0,0,200,7176,0,0.01%,4,4
1670569521,7,0,1,0,0,0.01%,0,0,0,211.92,7240,0,0.01%,4,4
1670569521,7,0,1,0,0,0.01%,0,0,0,251.66,7316,0,0.01%,4,4
1670569522,7,0,1,0,0,0.01%,0,0,0,93.33,7344,0,0.01%,4,4
1670569522,7,0,1,0,0,0.01%,0,0,0,152.32,7390,0,0.01%,4,4
1670569522,7,0,1,0,0,0.01%,0,0,0,156.35,7438,0,0.01%,4,4
1670569523,7,0,1,0,0,0.01%,0,0,0,50,7453,0,0.01%,4,4
1670569523,7,0,1,0,0,0.01%,0,0,0,22.88,7460,0,0.01%,4,4
1670569523,7,0,1,0,0,0.01%,0,0,0,29.33,7470,0,0.01%,4,4
1670569524,7,0,1,0,0,0.01%,0,0,0,16.61,7475,0,0.01%,4,4
1670569524,7,0,1,0,0,0.01%,0,0,0,205.3,7537,0,0.01%,4,4
1670569524,7,0,1,0,0,0.01%,0,0,0,170,7588,0,0.01%,4,4
1670569525,7,0,1,0,0,0.01%,0,0,0,22.88,7595,0,0.01%,4,4
1670569525,7,0,1,0,0,0.01%,0,0,0,92.41,7623,0,0.01%,4,4
1670569525,7,0,1,0,0,0.01%,0,0,0,91.86,7658,0,0.01%,4,4
1670569526,7,0,1,0,0,0.01%,0,0,0,26.07,7669,0,0.01%,4,4
1670569526,7,0,1,0,0,0.01%,0,0,0,67.07,7691,0,0.01%,4,4
1670569526,7,0,1,0,0,0.01%,0,0,0,6.51,7693,0,0.01%,4,4
1670569527,7,0,1,0,0,0.01%,0,0,0,122.92,7730,0,0.01%,4,4
1670569527,7,0,1,0,0,0.01%,0,0,0,191.42,7788,0,0.01%,4,4
1670569527,7,0,1,0,0,0.01%,0,0,0,84.27,7818,0,0.01%,4,4
1670569528,7,0,1,0,0,0.01%,0,0,0,2.3,7819,0,0.01%,4,4
1670569528,7,0,1,0,0,0.01%,0,0,0,93.02,7847,0,0.01%,4,4
1670569528,7,0,1,0,0,0.01%,0,0,0,2.86,7848,0,0.01%,4,4
1670569529,7,0,1,0,0,0.01%,0,0,0,97.4,7878,0,0.01%,4,4
1670569529,7,0,1,0,0,0.01%,0,0,0,102.31,7909,0,0.01%,4,4
1670569529,7,0,1,0,0,0.01%,0,0,0,58.44,7927,0,0.01%,4,4
1670569530,7,0,1,0,0,0.01%,0,0,0,60.32,7946,0,0.01%,4,4
1670569530,7,0,1,0,0,0.01%,0,0,0,3.09,7947,0,0.01%,4,4
